date,no2,month,dayofmonth,dayofweek
20/12/2017,66.56218417,12,20,2
20/12/2017,62.94267833,12,20,2
20/12/2017,57.67912167,12,20,2
20/12/2017,53.47750583,12,20,2
20/12/2017,50.59540417,12,20,2
21/12/2017,46.753045,12,21,3
21/12/2017,40.92665818,12,21,3
21/12/2017,32.162285,12,21,3
21/12/2017,28.05106833,12,21,3
21/12/2017,29.910565,12,21,3
21/12/2017,31.97165333,12,21,3
21/12/2017,45.40001667,12,21,3
21/12/2017,52.89656833,12,21,3
21/12/2017,54.17760583,12,21,3
21/12/2017,55.90197333,12,21,3
21/12/2017,52.07401583,12,21,3
21/12/2017,50.211295,12,21,3
21/12/2017,46.83720091,12,21,3
21/12/2017,42.60827833,12,21,3
21/12/2017,46.91540917,12,21,3
21/12/2017,54.43051,12,21,3
21/12/2017,66.88046917,12,21,3
21/12/2017,68.42696833,12,21,3
21/12/2017,58.97550167,12,21,3
21/12/2017,56.59350833,12,21,3
21/12/2017,52.90579,12,21,3
21/12/2017,49.21217417,12,21,3
21/12/2017,49.91131667,12,21,3
21/12/2017,42.64872167,12,21,3
22/12/2017,32.97715,12,22,4
22/12/2017,27.86035455,12,22,4
22/12/2017,26.67284667,12,22,4
22/12/2017,24.316195,12,22,4
22/12/2017,25.72637333,12,22,4
22/12/2017,30.515865,12,22,4
22/12/2017,44.85353417,12,22,4
22/12/2017,52.0792975,12,22,4
22/12/2017,59.33589818,12,22,4
22/12/2017,58.25319583,12,22,4
22/12/2017,56.16148,12,22,4
22/12/2017,52.96559083,12,22,4
22/12/2017,60.44027182,12,22,4
22/12/2017,54.11846417,12,22,4
22/12/2017,57.03670333,12,22,4
22/12/2017,63.02114333,12,22,4
22/12/2017,63.27094083,12,22,4
22/12/2017,65.73786917,12,22,4
22/12/2017,63.31826083,12,22,4
22/12/2017,59.56199333,12,22,4
22/12/2017,57.31036,12,22,4
22/12/2017,55.78224083,12,22,4
22/12/2017,57.34870417,12,22,4
22/12/2017,49.70145917,12,22,4
23/12/2017,36.19772333,12,23,5
23/12/2017,21.99194364,12,23,5
23/12/2017,18.46597333,12,23,5
23/12/2017,17.04895167,12,23,5
23/12/2017,17.03747667,12,23,5
23/12/2017,17.17239167,12,23,5
23/12/2017,20.2506375,12,23,5
23/12/2017,22.95875,12,23,5
23/12/2017,24.65279667,12,23,5
23/12/2017,28.11034417,12,23,5
23/12/2017,28.94119667,12,23,5
23/12/2017,32.3237,12,23,5
23/12/2017,33.4605175,12,23,5
23/12/2017,33.56113417,12,23,5
23/12/2017,34.16744,12,23,5
23/12/2017,35.66719833,12,23,5
23/12/2017,36.66704833,12,23,5
23/12/2017,34.703285,12,23,5
23/12/2017,33.25353667,12,23,5
23/12/2017,30.9876125,12,23,5
23/12/2017,28.76183833,12,23,5
23/12/2017,26.89649917,12,23,5
23/12/2017,24.47036333,12,23,5
23/12/2017,23.07612917,12,23,5
24/12/2017,18.44747167,12,24,6
24/12/2017,13.52238636,12,24,6
24/12/2017,11.36432917,12,24,6
24/12/2017,10.0047825,12,24,6
24/12/2017,10.46582417,12,24,6
24/12/2017,11.036465,12,24,6
24/12/2017,13.3391675,12,24,6
24/12/2017,17.0250925,12,24,6
24/12/2017,20.177095,12,24,6
24/12/2017,22.39285667,12,24,6
24/12/2017,25.7624975,12,24,6
24/12/2017,27.48876083,12,24,6
24/12/2017,25.526965,12,24,6
24/12/2017,25.48799917,12,24,6
24/12/2017,27.17772667,12,24,6
24/12/2017,26.892415,12,24,6
24/12/2017,28.29921083,12,24,6
24/12/2017,30.31615167,12,24,6
24/12/2017,27.2774425,12,24,6
24/12/2017,23.7592075,12,24,6
24/12/2017,20.74551917,12,24,6
24/12/2017,19.16684583,12,24,6
24/12/2017,17.131355,12,24,6
24/12/2017,14.15615167,12,24,6
25/12/2017,12.48620417,12,25,0
25/12/2017,10.44116909,12,25,0
25/12/2017,8.809815,12,25,0
25/12/2017,5.183529167,12,25,0
25/12/2017,5.504496667,12,25,0
25/12/2017,7.018718333,12,25,0
25/12/2017,10.53928583,12,25,0
25/12/2017,13.64615167,12,25,0
25/12/2017,14.94302667,12,25,0
25/12/2017,15.2693325,12,25,0
25/12/2017,14.56194667,12,25,0
25/12/2017,14.9948825,12,25,0
25/12/2017,16.48832167,12,25,0
25/12/2017,16.27665167,12,25,0
25/12/2017,16.05660583,12,25,0
25/12/2017,14.06296083,12,25,0
25/12/2017,13.47073417,12,25,0
25/12/2017,14.2409875,12,25,0
25/12/2017,13.66171417,12,25,0
25/12/2017,13.70325667,12,25,0
25/12/2017,12.22029417,12,25,0
25/12/2017,9.555095,12,25,0
25/12/2017,9.025533333,12,25,0
25/12/2017,11.72468417,12,25,0
26/12/2017,12.70006,12,26,1
26/12/2017,12.99981818,12,26,1
26/12/2017,9.464818333,12,26,1
26/12/2017,5.847283333,12,26,1
26/12/2017,6.296184167,12,26,1
26/12/2017,10.2422725,12,26,1
26/12/2017,17.7381975,12,26,1
26/12/2017,22.42577417,12,26,1
26/12/2017,23.51303833,12,26,1
26/12/2017,24.02912833,12,26,1
26/12/2017,27.28032583,12,26,1
26/12/2017,25.72359917,12,26,1
26/12/2017,26.0353725,12,26,1
26/12/2017,33.3965,12,26,1
26/12/2017,39.00471917,12,26,1
26/12/2017,42.23290167,12,26,1
26/12/2017,38.88477583,12,26,1
26/12/2017,39.6916075,12,26,1
26/12/2017,42.90176417,12,26,1
26/12/2017,35.70984917,12,26,1
26/12/2017,27.5877175,12,26,1
26/12/2017,22.62551,12,26,1
26/12/2017,28.15002833,12,26,1
26/12/2017,28.22163833,12,26,1
27/12/2017,15.76902667,12,27,2
27/12/2017,16.76538545,12,27,2
27/12/2017,14.574975,12,27,2
27/12/2017,20.39502083,12,27,2
27/12/2017,19.81206833,12,27,2
27/12/2017,17.91129333,12,27,2
27/12/2017,16.31097833,12,27,2
27/12/2017,16.47288167,12,27,2
27/12/2017,16.782075,12,27,2
27/12/2017,19.73814667,12,27,2
27/12/2017,25.47812846,12,27,2
27/12/2017,27.65888462,12,27,2
27/12/2017,30.59498615,12,27,2
27/12/2017,28.34547923,12,27,2
27/12/2017,29.84727083,12,27,2
27/12/2017,29.85968462,12,27,2
27/12/2017,32.41473,12,27,2
27/12/2017,36.22443154,12,27,2
27/12/2017,39.04314538,12,27,2
27/12/2017,40.44540462,12,27,2
27/12/2017,36.59175,12,27,2
27/12/2017,40.99997077,12,27,2
27/12/2017,43.07127923,12,27,2
27/12/2017,37.19388,12,27,2
28/12/2017,34.07769154,12,28,3
28/12/2017,30.7864125,12,28,3
28/12/2017,28.61842692,12,28,3
28/12/2017,27.06766308,12,28,3
28/12/2017,24.72624615,12,28,3
28/12/2017,28.74657923,12,28,3
28/12/2017,41.2504,12,28,3
28/12/2017,53.60181692,12,28,3
28/12/2017,58.14932846,12,28,3
28/12/2017,54.01834,12,28,3
28/12/2017,47.80738385,12,28,3
28/12/2017,46.70415308,12,28,3
28/12/2017,44.59630923,12,28,3
28/12/2017,45.15969385,12,28,3
28/12/2017,49.40263923,12,28,3
28/12/2017,57.65312077,12,28,3
28/12/2017,69.9637,12,28,3
28/12/2017,77.96753692,12,28,3
28/12/2017,78.49650231,12,28,3
28/12/2017,75.91918154,12,28,3
28/12/2017,75.70226231,12,28,3
28/12/2017,72.86044308,12,28,3
28/12/2017,70.66984692,12,28,3
28/12/2017,65.31831538,12,28,3
29/12/2017,58.96763231,12,29,4
29/12/2017,56.72814583,12,29,4
29/12/2017,53.73799462,12,29,4
29/12/2017,47.67226615,12,29,4
29/12/2017,36.85493923,12,29,4
29/12/2017,32.13216846,12,29,4
29/12/2017,35.30505462,12,29,4
29/12/2017,46.99406231,12,29,4
29/12/2017,39.60767,12,29,4
29/12/2017,34.97485615,12,29,4
29/12/2017,32.37518846,12,29,4
29/12/2017,33.01195769,12,29,4
29/12/2017,32.43780846,12,29,4
29/12/2017,30.47981923,12,29,4
29/12/2017,31.00555538,12,29,4
29/12/2017,32.11387923,12,29,4
29/12/2017,37.85758385,12,29,4
29/12/2017,41.03077077,12,29,4
29/12/2017,43.81702308,12,29,4
29/12/2017,48.66094385,12,29,4
29/12/2017,44.19049462,12,29,4
29/12/2017,44.04552692,12,29,4
29/12/2017,42.48405846,12,29,4
29/12/2017,40.26819615,12,29,4
30/12/2017,37.51744462,12,30,5
30/12/2017,26.92634667,12,30,5
30/12/2017,19.01363538,12,30,5
30/12/2017,12.01121385,12,30,5
30/12/2017,10.72837923,12,30,5
30/12/2017,13.14016615,12,30,5
30/12/2017,15.80425538,12,30,5
30/12/2017,16.35137077,12,30,5
30/12/2017,17.66027923,12,30,5
30/12/2017,19.11205231,12,30,5
30/12/2017,21.19577538,12,30,5
30/12/2017,24.53209769,12,30,5
30/12/2017,26.15833692,12,30,5
30/12/2017,24.49634154,12,30,5
30/12/2017,25.43535923,12,30,5
30/12/2017,26.85664154,12,30,5
30/12/2017,26.89952154,12,30,5
30/12/2017,32.50065154,12,30,5
30/12/2017,33.67339923,12,30,5
30/12/2017,40.57359231,12,30,5
30/12/2017,41.34090154,12,30,5
30/12/2017,34.06671462,12,30,5
30/12/2017,36.56010923,12,30,5
30/12/2017,26.04008077,12,30,5
31/12/2017,21.21249462,12,31,6
31/12/2017,9.563109167,12,31,6
31/12/2017,7.273225385,12,31,6
31/12/2017,6.300145385,12,31,6
31/12/2017,5.660815385,12,31,6
31/12/2017,5.554413077,12,31,6
31/12/2017,8.772641538,12,31,6
31/12/2017,10.16311154,12,31,6
31/12/2017,12.90168154,12,31,6
31/12/2017,21.61530692,12,31,6
31/12/2017,23.15960692,12,31,6
31/12/2017,25.83791231,12,31,6
31/12/2017,27.64174538,12,31,6
31/12/2017,30.72095308,12,31,6
31/12/2017,32.09838846,12,31,6
31/12/2017,30.42189538,12,31,6
31/12/2017,36.41359923,12,31,6
31/12/2017,31.81891,12,31,6
31/12/2017,29.37758231,12,31,6
31/12/2017,25.62964462,12,31,6
31/12/2017,20.85049308,12,31,6
31/12/2017,16.98568154,12,31,6
31/12/2017,17.11811077,12,31,6
31/12/2017,17.10575923,12,31,6
1/1/2018,15.99839077,1,1,0
1/1/2018,24.21666636,1,1,0
1/1/2018,19.54735846,1,1,0
1/1/2018,16.62100231,1,1,0
1/1/2018,13.13626846,1,1,0
1/1/2018,13.74443538,1,1,0
1/1/2018,20.17541385,1,1,0
1/1/2018,26.86382846,1,1,0
1/1/2018,36.22638769,1,1,0
1/1/2018,47.42368385,1,1,0
1/1/2018,50.54747923,1,1,0
1/1/2018,50.38718077,1,1,0
1/1/2018,40.00495538,1,1,0
1/1/2018,32.04376923,1,1,0
1/1/2018,31.91870154,1,1,0
1/1/2018,30.75891692,1,1,0
1/1/2018,36.79694154,1,1,0
1/1/2018,43.09122231,1,1,0
1/1/2018,39.74526385,1,1,0
1/1/2018,26.50842538,1,1,0
1/1/2018,22.44855923,1,1,0
1/1/2018,19.20867077,1,1,0
1/1/2018,20.42220308,1,1,0
1/1/2018,19.14230615,1,1,0
2/1/2018,19.13637538,1,2,1
2/1/2018,20.75182364,1,2,1
2/1/2018,16.70551846,1,2,1
2/1/2018,15.81340846,1,2,1
2/1/2018,21.00534308,1,2,1
2/1/2018,31.03910462,1,2,1
2/1/2018,48.22946231,1,2,1
2/1/2018,60.73068462,1,2,1
2/1/2018,68.70300154,1,2,1
2/1/2018,68.87740769,1,2,1
2/1/2018,69.32298462,1,2,1
2/1/2018,64.04843077,1,2,1
2/1/2018,52.83365615,1,2,1
2/1/2018,40.01960923,1,2,1
2/1/2018,37.29827769,1,2,1
2/1/2018,43.47567462,1,2,1
2/1/2018,56.13108923,1,2,1
2/1/2018,42.88620846,1,2,1
2/1/2018,47.97660308,1,2,1
2/1/2018,32.87858308,1,2,1
2/1/2018,23.97762,1,2,1
2/1/2018,17.84071538,1,2,1
2/1/2018,15.87541077,1,2,1
2/1/2018,10.79649385,1,2,1
3/1/2018,11.60955231,1,3,2
3/1/2018,10.36707909,1,3,2
3/1/2018,7.125568333,1,3,2
3/1/2018,8.550879231,1,3,2
3/1/2018,7.495443077,1,3,2
3/1/2018,10.90997615,1,3,2
3/1/2018,20.08261231,1,3,2
3/1/2018,25.78982769,1,3,2
3/1/2018,28.28052538,1,3,2
3/1/2018,30.55201846,1,3,2
3/1/2018,27.28117462,1,3,2
3/1/2018,25.93748667,1,3,2
3/1/2018,26.05657667,1,3,2
3/1/2018,22.79371308,1,3,2
3/1/2018,24.22995385,1,3,2
3/1/2018,30.44592,1,3,2
3/1/2018,36.70488692,1,3,2
3/1/2018,34.17971692,1,3,2
3/1/2018,31.76377692,1,3,2
3/1/2018,28.72177769,1,3,2
3/1/2018,29.73627769,1,3,2
3/1/2018,29.34727615,1,3,2
3/1/2018,29.24087538,1,3,2
3/1/2018,25.94660923,1,3,2
4/1/2018,20.77151615,1,4,3
4/1/2018,17.60807182,1,4,3
4/1/2018,14.56111769,1,4,3
4/1/2018,13.72740615,1,4,3
4/1/2018,20.45987833,1,4,3
4/1/2018,39.14977417,1,4,3
4/1/2018,63.1453175,1,4,3
4/1/2018,77.38392,1,4,3
4/1/2018,84.43019417,1,4,3
4/1/2018,74.02708417,1,4,3
4/1/2018,53.17998231,1,4,3
4/1/2018,37.84570846,1,4,3
4/1/2018,28.79929769,1,4,3
4/1/2018,22.7153225,1,4,3
4/1/2018,22.47343,1,4,3
4/1/2018,24.40349077,1,4,3
4/1/2018,30.63213923,1,4,3
4/1/2018,36.07019538,1,4,3
4/1/2018,39.54759692,1,4,3
4/1/2018,40.05143923,1,4,3
4/1/2018,33.67883385,1,4,3
4/1/2018,38.35135154,1,4,3
4/1/2018,34.93299769,1,4,3
4/1/2018,40.66954538,1,4,3
5/1/2018,36.48881462,1,5,4
5/1/2018,35.59982364,1,5,4
5/1/2018,20.62106462,1,5,4
5/1/2018,17.87637538,1,5,4
5/1/2018,17.01929154,1,5,4
5/1/2018,28.15911769,1,5,4
5/1/2018,47.58556923,1,5,4
5/1/2018,67.73166154,1,5,4
5/1/2018,64.34419846,1,5,4
5/1/2018,51.37928231,1,5,4
5/1/2018,48.66749833,1,5,4
5/1/2018,37.8983,1,5,4
5/1/2018,35.35661846,1,5,4
5/1/2018,32.59970769,1,5,4
5/1/2018,35.22299692,1,5,4
5/1/2018,42.86661923,1,5,4
5/1/2018,48.28239077,1,5,4
5/1/2018,61.36303154,1,5,4
5/1/2018,73.89130923,1,5,4
5/1/2018,81.05856385,1,5,4
5/1/2018,84.59399538,1,5,4
5/1/2018,84.23496077,1,5,4
5/1/2018,85.41907231,1,5,4
5/1/2018,83.96861923,1,5,4
6/1/2018,82.61428615,1,6,5
6/1/2018,79.28060364,1,6,5
6/1/2018,70.85269154,1,6,5
6/1/2018,67.05875538,1,6,5
6/1/2018,62.12455769,1,6,5
6/1/2018,54.91958231,1,6,5
6/1/2018,51.86028769,1,6,5
6/1/2018,50.08282308,1,6,5
6/1/2018,49.81658769,1,6,5
6/1/2018,49.96254077,1,6,5
6/1/2018,50.31094462,1,6,5
6/1/2018,45.95277615,1,6,5
6/1/2018,45.76712769,1,6,5
6/1/2018,42.76715615,1,6,5
6/1/2018,40.82365615,1,6,5
6/1/2018,38.67143692,1,6,5
6/1/2018,30.77433538,1,6,5
6/1/2018,30.76442308,1,6,5
6/1/2018,31.19720846,1,6,5
6/1/2018,29.38750923,1,6,5
6/1/2018,27.27155154,1,6,5
6/1/2018,25.93570923,1,6,5
6/1/2018,25.20800769,1,6,5
6/1/2018,22.75169154,1,6,5
7/1/2018,20.2019,1,7,6
7/1/2018,17.67191455,1,7,6
7/1/2018,13.84825923,1,7,6
7/1/2018,12.71814692,1,7,6
7/1/2018,10.83229231,1,7,6
7/1/2018,11.95842923,1,7,6
7/1/2018,13.14751,1,7,6
7/1/2018,16.43038077,1,7,6
7/1/2018,18.02287385,1,7,6
7/1/2018,18.99951385,1,7,6
7/1/2018,20.91853385,1,7,6
7/1/2018,20.84020308,1,7,6
7/1/2018,19.36665077,1,7,6
7/1/2018,20.85531154,1,7,6
7/1/2018,21.88895,1,7,6
7/1/2018,25.36970538,1,7,6
7/1/2018,28.28193308,1,7,6
7/1/2018,30.01755846,1,7,6
7/1/2018,30.24727077,1,7,6
7/1/2018,32.39570154,1,7,6
7/1/2018,33.18102,1,7,6
7/1/2018,31.57464923,1,7,6
7/1/2018,29.53374077,1,7,6
7/1/2018,25.73476538,1,7,6
8/1/2018,22.13971615,1,8,0
8/1/2018,19.81199545,1,8,0
8/1/2018,16.95209231,1,8,0
8/1/2018,16.24167462,1,8,0
8/1/2018,15.91920769,1,8,0
8/1/2018,17.85938769,1,8,0
8/1/2018,32.67947846,1,8,0
8/1/2018,40.83701077,1,8,0
8/1/2018,47.17943385,1,8,0
8/1/2018,46.32823154,1,8,0
8/1/2018,42.97869308,1,8,0
8/1/2018,44.89210583,1,8,0
8/1/2018,41.06749154,1,8,0
8/1/2018,41.74861077,1,8,0
8/1/2018,41.67759462,1,8,0
8/1/2018,43.91099615,1,8,0
8/1/2018,41.53350231,1,8,0
8/1/2018,44.86315692,1,8,0
8/1/2018,42.73280692,1,8,0
8/1/2018,39.76093615,1,8,0
8/1/2018,38.39244231,1,8,0
8/1/2018,36.55768538,1,8,0
8/1/2018,37.58228462,1,8,0
8/1/2018,38.37981769,1,8,0
9/1/2018,36.74319769,1,9,1
9/1/2018,33.69250455,1,9,1
9/1/2018,32.71222846,1,9,1
9/1/2018,34.67243385,1,9,1
9/1/2018,36.40184846,1,9,1
9/1/2018,38.61273077,1,9,1
9/1/2018,47.09943,1,9,1
9/1/2018,48.98836846,1,9,1
9/1/2018,46.97468846,1,9,1
9/1/2018,47.40944231,1,9,1
9/1/2018,51.21971308,1,9,1
9/1/2018,49.52307769,1,9,1
9/1/2018,49.12513,1,9,1
9/1/2018,50.42488231,1,9,1
9/1/2018,50.20053636,1,9,1
9/1/2018,54.99341308,1,9,1
9/1/2018,59.4635975,1,9,1
9/1/2018,59.58289846,1,9,1
9/1/2018,56.98319923,1,9,1
9/1/2018,57.94757,1,9,1
9/1/2018,51.05379385,1,9,1
9/1/2018,45.41555077,1,9,1
9/1/2018,40.82518385,1,9,1
9/1/2018,31.85539615,1,9,1
10/1/2018,26.18145923,1,10,2
10/1/2018,26.65180909,1,10,2
10/1/2018,24.49111308,1,10,2
10/1/2018,25.96618077,1,10,2
10/1/2018,24.05511692,1,10,2
10/1/2018,21.82418923,1,10,2
10/1/2018,36.66316846,1,10,2
10/1/2018,50.94864846,1,10,2
10/1/2018,62.42956231,1,10,2
10/1/2018,60.30637615,1,10,2
10/1/2018,51.68587692,1,10,2
10/1/2018,52.87280917,1,10,2
10/1/2018,45.29940583,1,10,2
10/1/2018,60.96969273,1,10,2
10/1/2018,61.52925308,1,10,2
10/1/2018,67.80881538,1,10,2
10/1/2018,87.88334231,1,10,2
10/1/2018,96.43663077,1,10,2
10/1/2018,103.1991162,1,10,2
10/1/2018,96.53349231,1,10,2
10/1/2018,97.56395077,1,10,2
10/1/2018,95.55239462,1,10,2
10/1/2018,90.35481538,1,10,2
10/1/2018,80.61273,1,10,2
11/1/2018,72.92370154,1,11,3
11/1/2018,70.59173455,1,11,3
11/1/2018,56.67228077,1,11,3
11/1/2018,48.19912231,1,11,3
11/1/2018,47.41267846,1,11,3
11/1/2018,47.91453077,1,11,3
11/1/2018,56.03496,1,11,3
11/1/2018,56.63926154,1,11,3
11/1/2018,58.21453154,1,11,3
11/1/2018,54.39298154,1,11,3
11/1/2018,48.83824769,1,11,3
11/1/2018,44.44263769,1,11,3
11/1/2018,42.20383077,1,11,3
11/1/2018,40.87033833,1,11,3
11/1/2018,45.23974462,1,11,3
11/1/2018,47.91629615,1,11,3
11/1/2018,48.48874077,1,11,3
11/1/2018,51.24256923,1,11,3
11/1/2018,48.72643846,1,11,3
11/1/2018,48.26706692,1,11,3
11/1/2018,43.45783846,1,11,3
11/1/2018,41.92768846,1,11,3
11/1/2018,40.04533538,1,11,3
11/1/2018,38.04248077,1,11,3
12/1/2018,34.01550385,1,12,4
12/1/2018,31.61753,1,12,4
12/1/2018,28.85460846,1,12,4
12/1/2018,29.02422846,1,12,4
12/1/2018,29.03052231,1,12,4
12/1/2018,30.35248231,1,12,4
12/1/2018,41.32855077,1,12,4
12/1/2018,47.50795615,1,12,4
12/1/2018,52.21600769,1,12,4
12/1/2018,56.71813923,1,12,4
12/1/2018,59.79614615,1,12,4
12/1/2018,62.94980231,1,12,4
12/1/2018,59.37765,1,12,4
12/1/2018,55.70253385,1,12,4
12/1/2018,56.31411231,1,12,4
12/1/2018,62.55260846,1,12,4
12/1/2018,73.03936154,1,12,4
12/1/2018,69.88682308,1,12,4
12/1/2018,56.61571308,1,12,4
12/1/2018,51.74191769,1,12,4
12/1/2018,44.73678923,1,12,4
12/1/2018,39.17858538,1,12,4
12/1/2018,36.20689231,1,12,4
12/1/2018,37.59139769,1,12,4
13/1/2018,33.40917538,1,13,5
13/1/2018,26.07026182,1,13,5
13/1/2018,21.60346077,1,13,5
13/1/2018,22.27083231,1,13,5
13/1/2018,22.69449077,1,13,5
13/1/2018,27.14181308,1,13,5
13/1/2018,36.19632846,1,13,5
13/1/2018,40.49592,1,13,5
13/1/2018,43.76812846,1,13,5
13/1/2018,43.08607923,1,13,5
13/1/2018,41.69285077,1,13,5
13/1/2018,38.43338,1,13,5
13/1/2018,38.39672231,1,13,5
13/1/2018,37.5901,1,13,5
13/1/2018,39.27718154,1,13,5
13/1/2018,40.80440462,1,13,5
13/1/2018,43.80141231,1,13,5
13/1/2018,41.81800923,1,13,5
13/1/2018,38.60116231,1,13,5
13/1/2018,37.54213385,1,13,5
13/1/2018,35.75346692,1,13,5
13/1/2018,30.39144231,1,13,5
13/1/2018,33.40433077,1,13,5
13/1/2018,33.09886462,1,13,5
14/1/2018,28.73200538,1,14,6
14/1/2018,32.99527818,1,14,6
14/1/2018,27.90235846,1,14,6
14/1/2018,27.83025846,1,14,6
14/1/2018,29.16391308,1,14,6
14/1/2018,30.44857923,1,14,6
14/1/2018,35.28280846,1,14,6
14/1/2018,38.21159692,1,14,6
14/1/2018,42.58633077,1,14,6
14/1/2018,44.91444692,1,14,6
14/1/2018,49.44019462,1,14,6
14/1/2018,49.77493846,1,14,6
14/1/2018,47.23261538,1,14,6
14/1/2018,46.89267615,1,14,6
14/1/2018,44.64036846,1,14,6
14/1/2018,52.36385923,1,14,6
14/1/2018,54.62747308,1,14,6
14/1/2018,56.98545923,1,14,6
14/1/2018,52.52536308,1,14,6
14/1/2018,44.33389462,1,14,6
14/1/2018,38.95800462,1,14,6
14/1/2018,40.0554,1,14,6
14/1/2018,36.55255769,1,14,6
14/1/2018,32.11655923,1,14,6
15/1/2018,25.16163167,1,15,0
15/1/2018,19.67159273,1,15,0
15/1/2018,15.215,1,15,0
15/1/2018,13.60713,1,15,0
15/1/2018,14.37932538,1,15,0
15/1/2018,16.05145154,1,15,0
15/1/2018,26.58175923,1,15,0
15/1/2018,32.17594154,1,15,0
15/1/2018,37.21015923,1,15,0
15/1/2018,43.73142385,1,15,0
15/1/2018,45.64154923,1,15,0
15/1/2018,48.46142583,1,15,0
15/1/2018,43.90283417,1,15,0
15/1/2018,39.18918917,1,15,0
15/1/2018,40.20261417,1,15,0
15/1/2018,44.79503,1,15,0
15/1/2018,50.40568273,1,15,0
15/1/2018,46.41364833,1,15,0
15/1/2018,45.06603769,1,15,0
15/1/2018,51.10130385,1,15,0
15/1/2018,41.09210462,1,15,0
15/1/2018,30.73615462,1,15,0
15/1/2018,28.41667308,1,15,0
15/1/2018,25.90388154,1,15,0
16/1/2018,21.08490538,1,16,1
16/1/2018,15.12970818,1,16,1
16/1/2018,12.97188154,1,16,1
16/1/2018,13.99643231,1,16,1
16/1/2018,14.92829538,1,16,1
16/1/2018,21.32236,1,16,1
16/1/2018,33.73505,1,16,1
16/1/2018,46.77842538,1,16,1
16/1/2018,51.95604,1,16,1
16/1/2018,51.49084077,1,16,1
16/1/2018,38.88168385,1,16,1
16/1/2018,29.77466833,1,16,1
16/1/2018,28.90839833,1,16,1
16/1/2018,27.3209125,1,16,1
16/1/2018,28.21041833,1,16,1
16/1/2018,37.67095917,1,16,1
16/1/2018,44.97466333,1,16,1
16/1/2018,49.43004308,1,16,1
16/1/2018,49.22305846,1,16,1
16/1/2018,45.77676769,1,16,1
16/1/2018,42.35206231,1,16,1
16/1/2018,35.91913308,1,16,1
16/1/2018,31.73521923,1,16,1
16/1/2018,24.81891769,1,16,1
17/1/2018,17.85683462,1,17,2
17/1/2018,14.97608364,1,17,2
17/1/2018,12.09079154,1,17,2
17/1/2018,12.31315231,1,17,2
17/1/2018,13.73063308,1,17,2
17/1/2018,19.45265769,1,17,2
17/1/2018,34.17251,1,17,2
17/1/2018,36.74008077,1,17,2
17/1/2018,44.59529769,1,17,2
17/1/2018,46.9192525,1,17,2
17/1/2018,37.49993583,1,17,2
17/1/2018,31.68986417,1,17,2
17/1/2018,31.31177333,1,17,2
17/1/2018,35.46484769,1,17,2
17/1/2018,33.10128154,1,17,2
17/1/2018,37.38655769,1,17,2
17/1/2018,50.92768538,1,17,2
17/1/2018,59.24540923,1,17,2
17/1/2018,57.62901385,1,17,2
17/1/2018,54.50310846,1,17,2
17/1/2018,43.01892846,1,17,2
17/1/2018,35.49162692,1,17,2
17/1/2018,31.56223538,1,17,2
17/1/2018,21.98653846,1,17,2
18/1/2018,15.82179308,1,18,3
18/1/2018,9.924944545,1,18,3
18/1/2018,7.889401667,1,18,3
18/1/2018,5.468590833,1,18,3
18/1/2018,5.822455,1,18,3
18/1/2018,8.118427692,1,18,3
18/1/2018,14.64019,1,18,3
18/1/2018,25.95789615,1,18,3
18/1/2018,37.09632154,1,18,3
18/1/2018,38.04184385,1,18,3
18/1/2018,36.33553,1,18,3
18/1/2018,37.71445385,1,18,3
18/1/2018,36.14253462,1,18,3
18/1/2018,34.88743583,1,18,3
18/1/2018,40.76527769,1,18,3
18/1/2018,47.0436,1,18,3
18/1/2018,50.47701692,1,18,3
18/1/2018,53.17940231,1,18,3
18/1/2018,63.38850385,1,18,3
18/1/2018,56.01529846,1,18,3
18/1/2018,45.38271769,1,18,3
18/1/2018,38.81052462,1,18,3
18/1/2018,39.79425538,1,18,3
18/1/2018,43.05141923,1,18,3
19/1/2018,39.16822846,1,19,4
19/1/2018,35.35105545,1,19,4
19/1/2018,29.70504462,1,19,4
19/1/2018,28.28578846,1,19,4
19/1/2018,32.95366,1,19,4
19/1/2018,39.06174462,1,19,4
19/1/2018,58.04671385,1,19,4
19/1/2018,71.16881615,1,19,4
19/1/2018,80.20365846,1,19,4
19/1/2018,73.197,1,19,4
19/1/2018,56.80666846,1,19,4
19/1/2018,46.58969,1,19,4
19/1/2018,38.67010462,1,19,4
19/1/2018,41.38892538,1,19,4
19/1/2018,42.70388308,1,19,4
19/1/2018,54.07774308,1,19,4
19/1/2018,54.35773,1,19,4
19/1/2018,60.54971,1,19,4
19/1/2018,65.03765462,1,19,4
19/1/2018,56.28288538,1,19,4
19/1/2018,49.34868462,1,19,4
19/1/2018,44.33530538,1,19,4
19/1/2018,41.65907231,1,19,4
19/1/2018,38.58957,1,19,4
20/1/2018,34.02336846,1,20,5
20/1/2018,34.759325,1,20,5
20/1/2018,30.25782692,1,20,5
20/1/2018,30.82699615,1,20,5
20/1/2018,31.99724077,1,20,5
20/1/2018,38.49484615,1,20,5
20/1/2018,45.91802769,1,20,5
20/1/2018,55.84651231,1,20,5
20/1/2018,63.71933385,1,20,5
20/1/2018,70.90310538,1,20,5
20/1/2018,67.49693385,1,20,5
20/1/2018,62.30413846,1,20,5
20/1/2018,65.24479846,1,20,5
20/1/2018,70.50602462,1,20,5
